timestamp,lapCount,lapTime ms,lapTime str,distance,speed,throttle,brake,gear,RPM,steer,x,y,z,description,,timestamp,lapCount,lapTime ms,lapTime str,distance,speed,throttle,brake,gear,RPM,steer,x,y,z,description
2023-11-09T11:19:36.363848,1,374745,06:14.7,0,65.42912292480469,0,0,3,4260,10.4375,2032.954833984375,-12.77709103,-2170.106689,right start,,2023-11-09T11:19:37.336848,1,375718,06:15.7,0,64.03943634033203,0,0,3,4165.125977,-9.21875,2018.5125732421875,-13.48678875,-2160.240479,end
2023-11-09T11:20:09.057848,1,407439,06:47.4,0,78.87392426,0,0.098039217,4,3546.395263671875,5.415677070617676,1475.0767822265625,-16.82641792,-1693.416626,right start,,2023-11-09T11:20:10.307848,1,408689,06:48.7,0,68.92943572998047,0,0,3,4480.854492,-8.867858887,1454.4530029296875,-16.43589973,-1678.269043,end
2023-11-09T11:21:15.668848,1,474050,07:54.1,0,95.82572174072266,0,0,4,4316,-1.159428239,938.8974609,5.76171875,-357.0149536,left start,,2023-11-09T11:21:16.527848,1,474909,07:54.9,0,93.31890869140625,0,0,4,4204,6.066389560699463,941.8029174804688,6.093054294586182,-334.6463013,end
2023-11-09T11:21:27.196848,1,485578,08:05.6,0,89.71850586,0,0,4,4044.649658203125,2.2767250537872314,947.7127075195312,6.425376892089844,-55.99970627,right start,,2023-11-09T11:21:28.268848,1,486650,08:06.6,0,87.41032409667969,0,0,4,3941.694824,-2.564453125,945.6522216796875,6.318351745605469,-29.69980621,end
2023-11-09T11:21:47.645848,1,506027,08:26.0,0,78.68831634521484,0,0,4,3550.030762,-3.594761848,933.5734252929688,5.676665782928467,509.4761047363281,left start,,2023-11-09T11:21:49.031848,1,507413,08:27.4,0,74.74404144,0,0,3,4858.554199,6.4765625,935.4696044921875,5.763098239898682,539.0270996,end
2023-11-09T11:23:10.745848,1,589127,09:49.1,0,98.55972290039062,0,0,4,4440.26123,7.080096722,1166.4471435546875,20.160724639892578,2340.937744140625,right start,,2023-11-09T11:23:11.912848,1,590294,09:50.3,0,96.79428864,0.5597906112670898,0,4,4461.972656,-6.02734375,1172.963134765625,21.155048370361328,2371.590576171875,end
2023-11-09T11:23:45.840848,1,624222,10:24.2,0,90.29661560058594,0,0,4,4066.743408203125,-6.060743809,1627.682129,2.8046810626983643,3272.907227,left start,,2023-11-09T11:23:46.776848,1,625158,10:25.2,0,89.2314682,0,0,4,4024,3.5546875,1648.6241455078125,1.9512256383895874,3283.147949,end
2023-11-09T11:23:57.568848,1,635950,10:36.0,0,112.27886199951172,0,0,4,5053.953125,3.8179891109466553,1936.364258,-10.51330471,3446.245361328125,right start,,2023-11-09T11:23:58.556848,1,636938,10:36.9,0,109.74735260009766,0,0,4,4942.408691,-3.193359375,1961.9229736328125,-10.88305283,3462.85498,end
2023-11-09T11:24:30.436848,1,668818,11:08.8,0,85.08456420898438,0.20000000298023224,0,3,5580,-6.97265625,2682.998291015625,-8.727702141,3869.256836,left start,,2023-11-09T11:24:31.350848,1,669732,11:09.7,0,87.24687957763672,0.19607843458652496,0,3,5712,5.731916427612305,2702.960449,-8.797805786,3878.237305,end
2023-11-09T11:24:42.762848,1,681144,11:21.1,0,80.40383911132812,0.1568627506494522,0,3,5257.678711,1.768914818763733,2935.947021484375,-6.456217766,4015.206055,right start,,2023-11-09T11:24:44.233848,1,682615,11:22.6,0,81.13195801,0.1882352977991104,0,3,5316,-1.957653642,2962.399414,-5.871536255,4034.904541015625,end
2023-11-09T11:25:14.492848,1,712874,11:52.9,0,76.06244659423828,0,0,3,4936.862793,-6.703125,3428.562012,1.704971432685852,4526.487305,left start,,2023-11-09T11:25:15.925848,1,714307,11:54.3,0,71.35216522216797,0,0,3,4638.790039,2.923828125,3446.09082,1.7937860488891602,4549.98584,end
2023-11-09T11:25:26.855848,1,725237,12:05.2,0,104.4999771118164,0,0,4,4704,0.8294439315795898,3606.280517578125,2.744962453842163,4801.169434,right start,,2023-11-09T11:25:27.761848,1,726143,12:06.1,0,101.9684829711914,0,0,4,4592,-1.6640625,3618.636719,2.825413227081299,4824.037109,end
2023-11-09T11:25:57.178848,1,755560,12:35.6,0,93.75634002685547,0,0,4,4224,-7.469739914,4118.890137,1.8958579301834106,5606.809082,left start,,2023-11-09T11:25:58.002848,1,756384,12:36.4,0,91.81735229492188,0,0,4,4138.174805,7.2890625,4131.938477,1.8359111547470093,5623.594238,end
2023-11-09T11:26:07.327848,1,765709,12:45.7,0,126.98075866699219,0,0,4,5704.407227,4.618894577026367,4297.174805,1.7648980617523193,5882.960449,right start,,2023-11-09T11:26:08.190848,1,766572,12:46.6,0,124.01139068603516,0,0,4,5573.34668,-4.75289917,4311.672852,1.8326003551483154,5909.331543,end
