Time Stamp,2023-11-17T15:02:35.781378,Pin,13,Mode,1,left off
Time Stamp,2023-11-17T15:04:52.233892,Pin,12,Mode,1,right on
Time Stamp,2023-11-17T15:04:53.106598,Pin,12,Mode,1,right on
Time Stamp,2023-11-17T15:04:56.752090,Pin,12,Mode,1,right off
Time Stamp,2023-11-17T15:04:56.853795,Pin,13,Mode,1,left off
Time Stamp,2023-11-17T15:05:08.313661,Pin,12,Mode,1,right on
Time Stamp,2023-11-17T15:05:08.414832,Pin,12,Mode,1,right on
Time Stamp,2023-11-17T15:05:10.128464,Pin,12,Mode,1,right off
Time Stamp,2023-11-17T15:05:18.000478,Pin,13,Mode,1,left on
Time Stamp,2023-11-17T15:05:20.023363,Pin,13,Mode,1,left off
Time Stamp,2023-11-17T15:05:27.211548,Pin,13,Mode,1,left on
Time Stamp,2023-11-17T15:05:30.172934,Pin,13,Mode,1,left off
Time Stamp,2023-11-17T15:05:41.177971,Pin,12,Mode,1,right on
Time Stamp,2023-11-17T15:05:41.279207,Pin,12,Mode,1,right on
Time Stamp,2023-11-17T15:05:44.978851,Pin,12,Mode,1,right off
Time Stamp,2023-11-17T15:05:45.080104,Pin,13,Mode,1,left off
Time Stamp,2023-11-17T15:05:47.947932,Pin,12,Mode,1,right on
Time Stamp,2023-11-17T15:05:52.314164,Pin,12,Mode,1,right off
Time Stamp,2023-11-17T15:06:30.133923,Pin,13,Mode,1,left on
Time Stamp,2023-11-17T15:06:31.874495,Pin,13,Mode,1,left off
Time Stamp,2023-11-17T15:06:31.975123,Pin,12,Mode,1,right off
Time Stamp,2023-11-17T15:06:37.543206,Pin,13,Mode,1,left on
Time Stamp,2023-11-17T15:06:38.526197,Pin,13,Mode,1,left off
Time Stamp,2023-11-17T15:06:38.626883,Pin,12,Mode,1,right off
Time Stamp,2023-11-17T15:06:49.219815,Pin,12,Mode,1,right on
Time Stamp,2023-11-17T15:06:51.616174,Pin,12,Mode,1,right off
Time Stamp,2023-11-17T15:07:06.847849,Pin,12,Mode,1,right on
Time Stamp,2023-11-17T15:07:06.949197,Pin,12,Mode,1,right on
Time Stamp,2023-11-17T15:07:10.317236,Pin,12,Mode,1,right off
Time Stamp,2023-11-17T15:07:16.886537,Pin,13,Mode,1,left on
Time Stamp,2023-11-17T15:07:18.283471,Pin,13,Mode,1,left off
Time Stamp,2023-11-17T15:07:18.384699,Pin,12,Mode,1,right off
Time Stamp,2023-11-17T15:07:42.489162,Pin,12,Mode,1,right on
Time Stamp,2023-11-17T15:07:42.590008,Pin,12,Mode,1,right on
Time Stamp,2023-11-17T15:07:47.481529,Pin,12,Mode,1,right off
Time Stamp,2023-11-17T15:07:47.582946,Pin,13,Mode,1,left off
Time Stamp,2023-11-17T15:07:48.730561,Pin,13,Mode,1,left on
Time Stamp,2023-11-17T15:07:51.044756,Pin,13,Mode,1,left off
Time Stamp,2023-11-17T15:07:51.147262,Pin,12,Mode,1,right off
Time Stamp,2023-11-17T15:08:13.329937,Pin,12,Mode,1,right on
Time Stamp,2023-11-17T15:08:13.431201,Pin,12,Mode,1,right on
Time Stamp,2023-11-17T15:08:15.910069,Pin,12,Mode,1,right off
Time Stamp,2023-11-17T15:08:16.011823,Pin,13,Mode,1,left on
Time Stamp,2023-11-17T15:08:16.112643,Pin,13,Mode,1,left off
Time Stamp,2023-11-17T15:08:23.630456,Pin,13,Mode,1,left on
Time Stamp,2023-11-17T15:08:24.666758,Pin,13,Mode,1,left off
Time Stamp,2023-11-17T15:08:49.175249,Pin,12,Mode,1,right on
Time Stamp,2023-11-17T15:08:49.276667,Pin,12,Mode,1,right on
Time Stamp,2023-11-17T15:08:52.689309,Pin,12,Mode,1,right off
Time Stamp,2023-11-17T15:08:52.790021,Pin,13,Mode,1,left off
Time Stamp,2023-11-17T15:08:57.141412,Pin,13,Mode,1,left on
Time Stamp,2023-11-17T15:08:59.672958,Pin,13,Mode,1,left off
Time Stamp,2023-11-17T15:08:59.774081,Pin,12,Mode,1,right off
Time Stamp,2023-11-17T15:09:21.674909,Pin,13,Mode,1,left on
Time Stamp,2023-11-17T15:09:24.402759,Pin,13,Mode,1,left off
Time Stamp,2023-11-17T15:09:24.503885,Pin,12,Mode,1,right off
Time Stamp,2023-11-17T15:09:29.866270,Pin,12,Mode,1,right on
Time Stamp,2023-11-17T15:09:31.025525,Pin,12,Mode,1,right on
Time Stamp,2023-11-17T15:09:31.127056,Pin,12,Mode,1,right off
Time Stamp,2023-11-17T15:09:51.442746,Pin,12,Mode,1,right on
Time Stamp,2023-11-17T15:09:51.543803,Pin,12,Mode,1,right on
Time Stamp,2023-11-17T15:09:54.043254,Pin,12,Mode,1,right off
Time Stamp,2023-11-17T15:09:54.144757,Pin,13,Mode,1,left on
Time Stamp,2023-11-17T15:09:54.246138,Pin,13,Mode,1,left off
Time Stamp,2023-11-17T15:10:10.999811,Pin,13,Mode,1,left on
Time Stamp,2023-11-17T15:10:12.764778,Pin,13,Mode,1,left off
Time Stamp,2023-11-17T15:10:16.451312,Pin,12,Mode,1,right on
Time Stamp,2023-11-17T15:10:18.347249,Pin,12,Mode,1,right off
Time Stamp,2023-11-17T15:10:23.159287,Pin,13,Mode,1,left on
Time Stamp,2023-11-17T15:10:23.827688,Pin,13,Mode,1,left off
Time Stamp,2023-11-17T15:10:36.855726,Pin,12,Mode,1,right on
Time Stamp,2023-11-17T15:10:40.734557,Pin,12,Mode,1,right off
Time Stamp,2023-11-17T15:10:40.835668,Pin,13,Mode,1,left on
Time Stamp,2023-11-17T15:10:40.936852,Pin,13,Mode,1,left off
Time Stamp,2023-11-17T15:10:48.901329,Pin,13,Mode,1,left on
Time Stamp,2023-11-17T15:10:50.498615,Pin,13,Mode,1,left off
Time Stamp,2023-11-17T15:11:02.884365,Pin,12,Mode,1,right on
Time Stamp,2023-11-17T15:11:02.985380,Pin,12,Mode,1,right on
Time Stamp,2023-11-17T15:11:06.480352,Pin,12,Mode,1,right off
Time Stamp,2023-11-17T15:11:13.651968,Pin,13,Mode,1,left on
Time Stamp,2023-11-17T15:11:14.614450,Pin,12,Mode,1,right on
Time Stamp,2023-11-17T15:11:14.715281,Pin,12,Mode,1,right off
Time Stamp,2023-11-17T15:11:20.942149,Pin,13,Mode,1,left on
Time Stamp,2023-11-17T15:11:21.147056,Pin,13,Mode,1,left off
Time Stamp,2023-11-17T15:11:22.301779,Pin,12,Mode,1,right on
Time Stamp,2023-11-17T15:11:22.402550,Pin,12,Mode,1,right on
Time Stamp,2023-11-17T15:11:23.809018,Pin,12,Mode,1,right off
Time Stamp,2023-11-17T15:11:23.910145,Pin,13,Mode,1,left off
Time Stamp,2023-11-17T15:11:31.644238,Pin,13,Mode,1,left on
Time Stamp,2023-11-17T15:11:32.836330,Pin,13,Mode,1,left off
Time Stamp,2023-11-17T15:11:32.937799,Pin,12,Mode,1,right off
Time Stamp,2023-11-17T15:11:40.036594,Pin,12,Mode,1,right on
Time Stamp,2023-11-17T15:11:42.825410,Pin,12,Mode,1,right off
Time Stamp,2023-11-17T15:11:43.091617,Pin,13,Mode,1,left on
Time Stamp,2023-11-17T15:11:43.775805,Pin,13,Mode,1,left off
Time Stamp,2023-11-17T15:12:12.949716,Pin,13,Mode,1,left on
Time Stamp,2023-11-17T15:12:15.145078,Pin,13,Mode,1,left off
Time Stamp,2023-11-17T15:12:15.246113,Pin,12,Mode,1,right off
Time Stamp,2023-11-17T15:12:23.237809,Pin,12,Mode,1,right on
Time Stamp,2023-11-17T15:12:23.338627,Pin,12,Mode,1,right on
Time Stamp,2023-11-17T15:12:25.629854,Pin,12,Mode,1,right off
Time Stamp,2023-11-17T15:12:25.731196,Pin,13,Mode,1,left off
Time Stamp,2023-11-17T15:12:28.042089,Pin,12,Mode,1,right on
Time Stamp,2023-11-17T15:12:28.142956,Pin,12,Mode,1,right on
Time Stamp,2023-11-17T15:12:31.519815,Pin,12,Mode,1,right off
Time Stamp,2023-11-17T15:12:50.789779,Pin,13,Mode,1,left on
Time Stamp,2023-11-17T15:12:54.094986,Pin,13,Mode,1,left off
Time Stamp,2023-11-17T15:12:54.195723,Pin,12,Mode,1,right off
Time Stamp,2023-11-17T15:12:58.060100,Pin,12,Mode,1,right on
Time Stamp,2023-11-17T15:12:59.825147,Pin,12,Mode,1,right off
Time Stamp,2023-11-17T15:12:59.926339,Pin,13,Mode,1,left on
Time Stamp,2023-11-17T15:13:00.027824,Pin,13,Mode,1,left off
Time Stamp,2023-11-17T15:13:04.678645,Pin,13,Mode,1,left on
Time Stamp,2023-11-17T15:13:06.886263,Pin,13,Mode,1,left off
Time Stamp,2023-11-17T15:13:06.987478,Pin,12,Mode,1,right off
Time Stamp,2023-11-17T15:13:09.249234,Pin,12,Mode,1,right on
Time Stamp,2023-11-17T15:13:12.828855,Pin,12,Mode,1,right off
Time Stamp,2023-11-17T15:13:12.930081,Pin,13,Mode,1,left on
Time Stamp,2023-11-17T15:13:13.031228,Pin,13,Mode,1,left off
Time Stamp,2023-11-17T15:13:20.254722,Pin,13,Mode,1,left on
Time Stamp,2023-11-17T15:13:22.638137,Pin,13,Mode,1,left off
Time Stamp,2023-11-17T15:13:29.728110,Pin,12,Mode,1,right on
Time Stamp,2023-11-17T15:13:32.025610,Pin,12,Mode,1,right off
Time Stamp,2023-11-17T15:13:32.126662,Pin,13,Mode,1,left on
Time Stamp,2023-11-17T15:13:32.227582,Pin,13,Mode,1,left off
Time Stamp,2023-11-17T15:13:32.684828,Pin,13,Mode,1,left on
Time Stamp,2023-11-17T15:13:34.941706,Pin,13,Mode,1,left off
Time Stamp,2023-11-17T15:22:20.917434,Pin,13,Mode,5,left on
Time Stamp,2023-11-17T15:22:21.839359,Pin,13,Mode,5,left off
Time Stamp,2023-11-17T15:22:21.940243,Pin,12,Mode,5,right off
Time Stamp,2023-11-17T15:22:28.814290,Pin,13,Mode,5,left on
Time Stamp,2023-11-17T15:22:29.366997,Pin,13,Mode,5,left off
Time Stamp,2023-11-17T15:22:44.369933,Pin,12,Mode,5,right on
Time Stamp,2023-11-17T15:22:44.558058,Pin,12,Mode,5,right off
Time Stamp,2023-11-17T15:22:52.704394,Pin,13,Mode,5,left on
Time Stamp,2023-11-17T15:22:52.889075,Pin,13,Mode,5,left off
Time Stamp,2023-11-17T15:22:59.101831,Pin,12,Mode,5,right on
Time Stamp,2023-11-17T15:22:59.261621,Pin,12,Mode,5,right off
Time Stamp,2023-11-17T15:23:19.170847,Pin,12,Mode,5,right on
Time Stamp,2023-11-17T15:23:19.310059,Pin,12,Mode,5,right off
Time Stamp,2023-11-17T15:23:28.456156,Pin,13,Mode,5,left on
Time Stamp,2023-11-17T15:23:28.603532,Pin,13,Mode,5,left off
Time Stamp,2023-11-17T15:23:32.195391,Pin,12,Mode,5,right on
Time Stamp,2023-11-17T15:23:32.404189,Pin,12,Mode,5,right off
Time Stamp,2023-11-17T15:23:44.969978,Pin,13,Mode,5,left on
Time Stamp,2023-11-17T15:23:45.166664,Pin,13,Mode,5,left off
Time Stamp,2023-11-17T15:24:00.775494,Pin,12,Mode,5,right on
Time Stamp,2023-11-17T15:24:00.968024,Pin,12,Mode,5,right off
Time Stamp,2023-11-17T15:24:11.370847,Pin,13,Mode,5,left on
Time Stamp,2023-11-17T15:24:11.543130,Pin,13,Mode,5,left off
Time Stamp,2023-11-17T15:24:21.811077,Pin,12,Mode,5,right on
Time Stamp,2023-11-17T15:24:22.642210,Pin,12,Mode,5,right off
Time Stamp,2023-11-17T15:24:29.818166,Pin,13,Mode,5,left on
Time Stamp,2023-11-17T15:24:30.096585,Pin,13,Mode,5,left off
Time Stamp,2023-11-17T15:24:36.756111,Pin,12,Mode,5,right off
Time Stamp,2023-11-17T15:24:36.857360,Pin,12,Mode,5,right on
Time Stamp,2023-11-17T15:24:36.957988,Pin,12,Mode,5,right off
Time Stamp,2023-11-17T15:24:49.092346,Pin,13,Mode,5,left on
Time Stamp,2023-11-17T15:24:49.252171,Pin,13,Mode,5,left off
Time Stamp,2023-11-17T15:25:09.534287,Pin,12,Mode,5,right on
Time Stamp,2023-11-17T15:25:09.722654,Pin,12,Mode,5,right off
Time Stamp,2023-11-17T15:25:35.799979,Pin,13,Mode,5,left on
Time Stamp,2023-11-17T15:25:43.635239,Pin,13,Mode,5,left off
Time Stamp,2023-11-17T15:25:49.147765,Pin,12,Mode,5,right on
Time Stamp,2023-11-17T15:25:49.991985,Pin,12,Mode,5,right on
Time Stamp,2023-11-17T15:25:50.094041,Pin,12,Mode,5,right off
Time Stamp,2023-11-17T15:25:53.350028,Pin,12,Mode,5,right on
Time Stamp,2023-11-17T15:25:53.481088,Pin,12,Mode,5,right off
Time Stamp,2023-11-17T15:26:05.403949,Pin,13,Mode,5,left on
Time Stamp,2023-11-17T15:26:05.526516,Pin,13,Mode,5,left off
Time Stamp,2023-11-17T15:26:21.749994,Pin,12,Mode,5,right on
Time Stamp,2023-11-17T15:26:21.889128,Pin,12,Mode,5,right off
Time Stamp,2023-11-17T15:26:35.253634,Pin,13,Mode,5,left on
Time Stamp,2023-11-17T15:26:35.454097,Pin,13,Mode,5,left off
Time Stamp,2023-11-17T15:26:43.596296,Pin,13,Mode,5,left on
Time Stamp,2023-11-17T15:26:43.731691,Pin,13,Mode,5,left off
Time Stamp,2023-11-17T15:26:59.873020,Pin,12,Mode,5,right on
Time Stamp,2023-11-17T15:27:00.053332,Pin,12,Mode,5,right off
Time Stamp,2023-11-17T15:27:05.185247,Pin,13,Mode,5,left on
Time Stamp,2023-11-17T15:27:12.676024,Pin,13,Mode,5,left off
Time Stamp,2023-11-17T15:27:14.138222,Pin,12,Mode,5,right on
Time Stamp,2023-11-17T15:27:14.293663,Pin,12,Mode,5,right off
Time Stamp,2023-11-17T15:27:20.699733,Pin,12,Mode,5,right on
Time Stamp,2023-11-17T15:27:20.879184,Pin,12,Mode,5,right off
Time Stamp,2023-11-17T15:27:41.985224,Pin,13,Mode,5,left on
Time Stamp,2023-11-17T15:27:42.169157,Pin,13,Mode,5,left off
Time Stamp,2023-11-17T15:28:07.992821,Pin,12,Mode,5,right on
Time Stamp,2023-11-17T15:28:08.148444,Pin,12,Mode,5,right off
Time Stamp,2023-11-17T15:28:17.801866,Pin,13,Mode,5,left on
Time Stamp,2023-11-17T15:28:17.990559,Pin,13,Mode,5,left off
Time Stamp,2023-11-17T15:28:27.193595,Pin,13,Mode,5,left on
Time Stamp,2023-11-17T15:28:27.361326,Pin,13,Mode,5,left off
Time Stamp,2023-11-17T15:28:36.273920,Pin,12,Mode,5,right on
Time Stamp,2023-11-17T15:28:36.449783,Pin,12,Mode,5,right off
Time Stamp,2023-11-17T15:28:41.774026,Pin,12,Mode,5,right on
Time Stamp,2023-11-17T15:28:42.019997,Pin,12,Mode,5,right off
Time Stamp,2023-11-17T15:28:50.903421,Pin,13,Mode,5,left on
Time Stamp,2023-11-17T15:28:51.087800,Pin,13,Mode,5,left off
Time Stamp,2023-11-17T15:28:55.163257,Pin,12,Mode,5,right on
Time Stamp,2023-11-17T15:28:56.625529,Pin,12,Mode,5,right off
Time Stamp,2023-11-17T15:28:59.099070,Pin,13,Mode,5,left on
Time Stamp,2023-11-17T15:28:59.299878,Pin,13,Mode,5,left off
Time Stamp,2023-11-17T15:29:03.366981,Pin,12,Mode,5,right on
Time Stamp,2023-11-17T15:29:03.538907,Pin,12,Mode,5,right off
