2023-11-29T15:02:28.735118,1,left off,2023-11-29T15:02:57.776321,1,14088,0.5219318270683289,0.04631669074296951,0.0,0.0,0,800.0,0.35999998450279236,5888.70751953125,24.146940231323242,-4650.97900390625
2023-11-29T15:02:33.285828,1,left on,2023-11-29T15:02:57.776321,1,14088,0.5219318270683289,0.04631669074296951,0.0,0.0,0,800.0,0.35999998450279236,5888.70751953125,24.146940231323242,-4650.97900390625
2023-11-29T15:02:33.625497,1,left off,2023-11-29T15:02:57.776321,1,14088,0.5219318270683289,0.04631669074296951,0.0,0.0,0,800.0,0.35999998450279236,5888.70751953125,24.146940231323242,-4650.97900390625
2023-11-29T15:02:34.096409,1,right on,2023-11-29T15:02:57.776321,1,14088,0.5219318270683289,0.04631669074296951,0.0,0.0,0,800.0,0.35999998450279236,5888.70751953125,24.146940231323242,-4650.97900390625
2023-11-29T15:02:34.317594,1,right off,2023-11-29T15:02:57.776321,1,14088,0.5219318270683289,0.04631669074296951,0.0,0.0,0,800.0,0.35999998450279236,5888.70751953125,24.146940231323242,-4650.97900390625
2023-11-29T15:04:55.718729,1,right on,2023-11-29T15:04:55.747435,1,132060,0.5238034725189209,83.5972900390625,0.1746000051498413,0.0,3,5470.53466796875,-0.7199999690055847,5339.17822265625,12.907512664794922,-4420.126953125
2023-11-29T15:04:59.547692,1,right off,2023-11-29T15:04:59.574996,1,135888,0.5240911841392517,88.33743286132812,0.16664999723434448,0.0,3,5771.7470703125,-4.679999828338623,5253.4501953125,12.397706031799316,-4388.98681640625
2023-11-29T15:05:12.170955,1,left on,2023-11-29T15:05:12.202776,1,148515,0.5250748991966248,87.12403869628906,0.0,0.0,3,5659.6171875,-3.3299999237060547,4978.5087890625,5.101859092712402,-4239.720703125
2023-11-29T15:05:15.267584,1,left off,2023-11-29T15:05:15.290226,1,151602,0.5252947211265564,76.53012084960938,0.0,0.0,3,4972.74365234375,-1.7549998760223389,4921.32958984375,4.769530296325684,-4199.18017578125
2023-11-29T15:05:19.825912,1,right on,2023-11-29T15:05:19.831651,1,156144,0.5256333351135254,101.68644714355469,0.0,0.0,3,6593.7724609375,1.529999852180481,4831.04296875,4.57177209854126,-4139.5283203125
2023-11-29T15:05:22.660544,1,right off,2023-11-29T15:05:22.686016,1,159000,0.5258711576461792,90.31182861328125,0.12299999594688416,0.0,3,5883.58203125,-0.8999999761581421,4766.41796875,4.706117630004883,-4100.18994140625
2023-11-29T15:05:22.762056,1,right on,2023-11-29T15:05:22.786867,1,159099,0.5258787274360657,90.19121551513672,0.12299999594688416,0.0,3,5876.67822265625,-0.9449999332427979,4764.33349609375,4.708359241485596,-4098.84326171875
2023-11-29T15:05:22.913914,1,right off,2023-11-29T15:05:22.918983,1,159231,0.5258891582489014,90.04669952392578,0.12299999594688416,0.0,3,5867.66357421875,0.08999999612569809,4761.56005859375,4.709975242614746,-4097.04736328125
2023-11-29T15:05:37.949652,1,right on,2023-11-29T15:05:37.977591,1,174291,0.5270654559135437,87.4635238647461,0.0,0.0,3,5678.326171875,-2.4749999046325684,4447.2294921875,5.209153175354004,-3887.913330078125
2023-11-29T15:05:41.652044,1,right off,2023-11-29T15:05:41.654167,1,177966,0.5273221731185913,75.76209259033203,0.07540002465248108,0.0,3,4936.15869140625,-1.8449997901916504,4376.83642578125,5.290038585662842,-3844.658447265625
2023-11-29T15:05:51.031567,1,left on,2023-11-29T15:05:51.039364,1,187353,0.5280418992042542,111.2426528930664,0.0,0.0,4,5009.14404296875,1.8899998664855957,4183.23291015625,5.402744293212891,-3717.123046875
2023-11-29T15:05:54.066459,1,left off,2023-11-29T15:05:54.092034,1,190404,0.5283224582672119,102.27459716796875,0.0,0.0,4,4606.8759765625,-4.994999885559082,4109.6044921875,5.397276878356934,-3664.61328125
2023-11-29T15:06:06.357435,1,right on,2023-11-29T15:06:06.363659,1,202677,0.529379665851593,106.18911743164062,0.21825000643730164,0.0,4,4814.07177734375,-3.6450002193450928,3824.704345703125,11.293313980102539,-3475.5322265625
2023-11-29T15:06:06.578933,1,right on,2023-11-29T15:06:06.586693,1,202899,0.5293999314308167,106.51235961914062,0.21825000643730164,0.0,4,4830.63818359375,-3.419999599456787,3819.239013671875,11.423376083374023,-3471.90869140625
2023-11-29T15:06:09.499265,1,right off,2023-11-29T15:06:09.507344,1,205821,0.5296674966812134,103.96302795410156,0.0,0.0,4,4680.65625,-0.35999998450279236,3745.60498046875,12.782889366149902,-3426.041748046875
2023-11-29T15:06:12.607612,1,left on,2023-11-29T15:06:12.628435,1,208941,0.5299362540245056,97.59918212890625,0.07140001654624939,0.0,4,4404.67236328125,-1.7549998760223389,3672.8935546875,13.368080139160156,-3378.4130859375
2023-11-29T15:06:16.543241,1,left off,2023-11-29T15:06:16.557119,1,212871,0.5302556753158569,92.64112091064453,0.11110001802444458,0.0,4,4186.24169921875,2.429999589920044,3587.978515625,13.041446685791016,-3319.22412109375
2023-11-29T15:06:30.895003,1,left on,2023-11-29T15:06:30.897580,1,227211,0.5315970778465271,112.73055267333984,0.11505001783370972,0.0,4,5088.603515625,-0.08999999612569809,3227.395751953125,4.757946968078613,-3077.65478515625
