11:47:15.277839,11:47:18.046919,11:47:19.009919,11:47:15.785780,2.76908,0.963,-3.224139,3,right on,right off,right start,end
11:48:39.203335,11:48:41.957919,11:48:43.094919,11:48:39.645667,2.754584,1.137,-3.449252,3,right on,right off,right start,end
11:48:57.109969,11:49:00.234919,11:49:01.654919,11:48:57.601675,3.12495,1.42,-4.053244,3,left on,left off,left start,end
11:50:19.097863,11:50:22.464919,11:50:23.445919,11:50:20.408378,3.367056,0.981,-3.037541,3,right on,right off,right start,end
11:51:13.965127,11:51:16.019919,11:51:17.267919,11:51:14.504740,2.054792,1.248,-2.763179,3,left on,left off,left start,end
11:51:33.258986,11:51:36.226919,11:51:37.453919,11:51:33.615522,2.967933,1.227,-3.838397,3,right on,right off,right start,end
11:52:40.096793,11:52:42.314919,11:52:43.311919,11:52:40.281352,2.218126,0.997,-3.030567,3,right on,right off,right start,end
11:54:14.347576,11:54:17.580919,11:54:18.457919,11:54:14.687453,3.233343,0.877,-3.770466,5,left on,left off,left start,end
11:54:28.879283,11:54:31.977919,11:54:32.910919,11:54:29.075912,3.098636,0.933,-3.835007,5,left on,left off,left start,end
11:54:47.199513,11:54:50.113919,11:54:51.270919,11:54:47.429200,2.914406,1.157,-3.841719,5,right on,right off,right start,end
11:55:03.139839,11:55:05.566919,11:55:06.448919,11:55:03.410526,2.42708,0.882,-3.038393,5,right on,right off,right start,end
11:55:54.996099,11:55:57.245919,11:55:57.925919,11:55:55.254170,2.24982,0.68,-2.671749,5,left on,left off,left start,end
11:56:56.099766,11:56:58.848919,11:56:59.884919,11:56:56.300692,2.749153,1.036,-3.584227,5,right on,right off,right start,end
11:58:35.543750,11:58:38.478919,11:58:39.469919,11:58:35.695307,2.935169,0.991,-3.774612,5,right on,right off,right start,end
11:58:57.586873,11:58:58.606919,11:59:01.549919,11:58:57.812143,1.020046,2.943,-3.737776,5,left on,left off,left start,end
11:59:50.381050,11:59:53.093919,11:59:54.314919,11:59:50.532570,2.712869,1.221,-3.782349,5,right on,right off,right start,end
12:00:08.783395,12:00:10.625919,12:00:11.572919,12:00:09.032587,1.842524,0.947,-2.540332,5,left on,left off,left start,end
12:00:55.851172,12:00:56.362919,12:00:59.325919,12:00:56.132954,0.511747,2.963,-3.192965,5,right on,right off,right start,end
12:01:00.442118,12:01:03.036919,12:01:04.190919,12:01:00.765556,2.594801,1.154,-3.425363,5,left on,left off,left start,end
12:02:09.245743,12:02:11.359919,12:02:12.144919,12:02:09.409382,2.114176,0.785,-2.735537,5,left on,left off,left start,end
12:02:13.726785,12:02:15.781919,12:02:16.354919,12:02:13.923205,2.055134,0.573,-2.431714,5,left on,left off,left start,end
12:02:17.617717,12:02:20.018919,12:02:20.903919,12:02:17.921148,2.401202,0.885,-2.982771,5,right on,right off,right start,end
12:03:09.260178,12:03:12.056919,12:03:12.766919,12:03:09.530858,2.796741,0.71,-3.236061,5,right on,right off,right start,end
