timestamp,lapCount,lapTime,distance,speed,throttle,brake,gear,RPM,steer,x,y,z,,timestamp,lapCount,lapTime ms,lapTime str,distance,speed,throttle,brake,gear,RPM,steer,x,y,z,description,,timestamp,lapCount,lapTime ms,lapTime str,distance,speed,throttle,brake,gear,RPM,steer,x,y,z,description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,timestamp,lapCount,lapTime,distance,speed,throttle,brake,gear,RPM,steer,x,y,z,,lc_start-ts_start,lc_end-lc_start,ts_end-lc_end,tslog[next_index][5]
2023-11-16T13:19:57.856162,1,62295,0.5245688557624817,103.74219512939453,0.0,0.0,4,4672.75634765625,-0.8999999761581421,5117.0361328125,8.6665678024292,-4321.9013671875,,2023-11-16T13:19:59.946454,1,64384,01:04.4,0.524754524,99.83763885498047,0,0,4,4496,-5.932126999,5066.083496,7.173074722290039,-4292.074707,left start,,2023-11-16T13:20:00.784454,1,65222,01:05.2,0.5248269438743591,98.42768859863281,0,0,4,4432.110352,3.8753504753112793,5047.26709,6.564642429351807,-4278.73877,end Curve,,,,,,,,,,,,,,,,,,,,,,,2023-11-16T13:20:03.439062,1,67878,0.525068461894989,108.24273681640625,0.0,0.0,4,4875.23681640625,-1.4849998950958252,4982.2333984375,5.066800594329834,-4237.61181640625,,2.072388,0.838,2.672068,5
2023-11-16T13:20:03.439062,1,67878,0.525068461894989,108.24273681640625,0.0,0.0,4,4875.23681640625,-1.4849998950958252,4982.2333984375,5.066800594329834,-4237.61181640625,,2023-11-16T13:20:05.353454,1,69791,01:09.8,0.5252452492713928,103.1066665649414,0,0,4,4644,3.1538991928100586,4934.366699,4.807669162750244,-4208.209473,right start,,2023-11-16T13:20:06.142454,1,70580,01:10.6,0.5253151059150696,101.00006866455078,0,0,4,4548,-7.971871853,4914.663086,4.7938008308410645,-4197.626465,end,,,,,,,,,,,,,,,,,,,,,,,2023-11-16T13:20:10.371246,1,74808,0.5256913900375366,102.70028686523438,0.0,0.0,4,4626.66259765625,-0.809999942779541,4814.14892578125,4.6401686668396,-4131.57275390625,,1.896932,0.789,4.240294,5
2023-11-16T13:20:10.371246,1,74808,0.5256913900375366,102.70028686523438,0.0,0.0,4,4626.66259765625,-0.809999942779541,4814.14892578125,4.6401686668396,-4131.57275390625,,2023-11-16T13:20:12.029454,1,76467,01:16.5,0.5258374214172363,98.28033447265625,0,0,4,4428,-7.421875,4775.974121,4.682555675506592,-4105.355469,left start,,2023-11-16T13:20:12.879454,1,77317,01:17.3,0.5259090065956116,96.1142807,0,0,4,4332,12.162700653076172,4758.042969,4.666405678,-4091.045898,end,,,,,,,,,,,,,,,,,,,,,,,2023-11-16T13:20:24.087249,1,88524,0.5267696380615234,90.24354553222656,0.0,0.0,4,4067.58740234375,1.034999966621399,4528.38720703125,5.113586902618408,-3937.4931640625,,1.646706,0.85,11.223787,5
2023-11-16T13:20:24.087249,1,88524,0.5267696380615234,90.24354553222656,0.0,0.0,4,4067.58740234375,1.034999966621399,4528.38720703125,5.113586902618408,-3937.4931640625,,2023-11-16T13:20:26.451454,1,90889,01:30.9,0.5269488096237183,84.87018585205078,0,0,4,3827.750977,6.106002330780029,4479.806152,5.159523963928223,-3906.712402,right start,,2023-11-16T13:20:27.485454,1,91923,01:31.9,0.527023971,86.17087555,0.3960784375667572,0,4,3953.094238,-8.254426956,4458.569824,5.202544212341309,-3894.944824,end,,,,,,,,,,,,,,,,,,,,,,,2023-11-16T13:20:29.803842,1,94242,0.5272147059440613,97.7079086303711,0.0,0.0,4,4401.68603515625,1.5749999284744263,4407.27001953125,5.23052978515625,-3861.27294921875,,2.348213,1.034,2.347968,5
2023-11-16T13:20:29.803842,1,94242,0.5272147059440613,97.7079086303711,0.0,0.0,4,4401.68603515625,1.5749999284744263,4407.27001953125,5.23052978515625,-3861.27294921875,,2023-11-16T13:20:31.835454,1,96273,01:36.3,0.5273818969726562,93.39570617675781,0.22286586463451385,0,4,4232,-5.541819096,4362.826172,5.246729850769043,-3831.11499,left start,,2023-11-16T13:20:32.807454,1,97245,01:37.2,0.527461588,98.53968048095703,0.36470589,0,4,4506.54541,8.743609428405762,4342.489258,5.231439113616943,-3815.268799,end,,,,,,,,,,,,,,,,,,,,,,,2023-11-16T13:20:36.636047,1,101073,0.5277794599533081,93.72187805175781,0.08730000257492065,0.0,4,4231.84814453125,1.1249998807907104,4257.52978515625,5.262962341308594,-3758.1875,,2.002032,0.972,3.836772,5
2023-11-16T13:20:36.636047,1,101073,0.5277794599533081,93.72187805175781,0.08730000257492065,0.0,4,4231.84814453125,1.1249998807907104,4257.52978515625,5.262962341308594,-3758.1875,,2023-11-16T13:20:38.533454,1,102971,01:43.0,0.5279303789138794,89.88331604003906,0,0,4,4051.313965,6.20703125,4216.665039,5.295753002166748,-3732.017578,right start,,2023-11-16T13:20:39.574454,1,104012,01:44.0,0.5280097126960754,88.22751617,0.1411764770746231,0,4,3990,-7.569347382,4194.231934,5.338133811950684,-3719.508789,end,,,,,,,,,,,,,,,,,,,,,,,2023-11-16T13:20:45.519448,1,109956,0.528483510017395,97.98957824707031,0.29760000109672546,0.0,4,4464.4833984375,0.44999998807907104,4066.68701171875,5.49738883972168,-3635.202880859375,,1.889228,1.041,5.949282,5
2023-11-16T13:20:45.519448,1,109956,0.528483510017395,97.98957824707031,0.29760000109672546,0.0,4,4464.4833984375,0.44999998807907104,4066.68701171875,5.49738883972168,-3635.202880859375,,2023-11-16T13:20:47.441454,1,111879,01:51.9,0.5286442637443542,94.62213897705078,0,0,4,4262.946289,4.854543209075928,4022.724121,5.956738471984863,-3607.540527,right start,,2023-11-16T13:20:48.306454,1,112744,01:52.7,0.5287133455276489,92.75846862792969,0.094117649,0,4,4188.397949,-11.609375,4002.993896484375,6.289142608642578,-3596.796143,end,,,,,,,,,,,,,,,,,,,,,,,2023-11-16T13:20:52.036981,1,116475,0.5290255546569824,96.32837677001953,0.0,0.0,4,4342.173828125,0.22499999403953552,3918.38623046875,8.477285385131836,-3541.72216796875,,1.917718,0.865,3.75389,5
2023-11-16T13:20:52.036981,1,116475,0.5290255546569824,96.32837677001953,0.0,0.0,4,4342.173828125,0.22499999403953552,3918.38623046875,8.477285385131836,-3541.72216796875,,2023-11-16T13:20:54.178454,1,118616,01:58.6,0.5291994214057922,97.08390045166016,0.4000000059604645,0,4,4449.525391,-4.94154501,3872.268310546875,9.975789070129395,-3509.619141,left start,,2023-11-16T13:20:54.929454,1,119367,01:59.4,0.5292635560035706,103.0731430053711,0.3689662218093872,0,4,4713.827148,6.888646125793457,3856.018798828125,10.466025352478027,-3496.453369,end,,,,,,,,,,,,,,,,,,,,,,,2023-11-16T13:20:59.071490,1,123507,0.5296186804771423,101.451904296875,0.0,0.0,4,4569.6533203125,3.6450002193450928,3760.67822265625,12.545429229736328,-3431.94091796875,,2.11811,0.751,4.143084,5
2023-11-16T13:20:59.071490,1,123507,0.5296186804771423,101.451904296875,0.0,0.0,4,4569.6533203125,3.6450002193450928,3760.67822265625,12.545429229736328,-3431.94091796875,,2023-11-16T13:21:00.453454,1,124891,02:04.9,0.5297369360923767,97.32022857666016,0,0,4,4384,5.5945024490356445,3728.138184,12.971931457519531,-3411.912354,right start,,2023-11-16T13:21:01.349454,1,125787,02:05.8,0.5298105478286743,94.82096862792969,0.025351660326123238,0,4,4272,-9.578125,3707.175781,13.182211875915527,-3400.413818,end,,,,,,,,,,,,,,,,,,,,,,,2023-11-16T13:21:04.719173,1,129156,0.5300957560539246,101.1534652709961,0.0,0.0,4,4557.50830078125,0.7649999260902405,3630.006103515625,13.35103988647461,-3349.552490234375,,1.380916,0.896,3.371227,5
2023-11-16T13:21:04.719173,1,129156,0.5300957560539246,101.1534652709961,0.0,0.0,4,4557.50830078125,0.7649999260902405,3630.006103515625,13.35103988647461,-3349.552490234375,,2023-11-16T13:21:07.167454,1,131605,02:11.6,0.5303041338920593,101.46884155273438,0.43655169010162354,0,4,4654.56543,-0.269775391,3574.149902,12.931522369384766,-3311.805664,left start,,2023-11-16T13:21:08.307454,1,132745,02:12.7,0.5304096937179565,113.75199890136719,0.19338534772396088,0,4,5146.925293,3.5426182746887207,3546.725830078125,12.518877029418945,-3291.309814,end,,,,,,,,,,,,,,,,,,,,,,,2023-11-16T13:21:21.301843,1,145740,0.5320920348167419,147.96690368652344,0.0,0.0,5,5208.72314453125,0.3149999678134918,3093.5302734375,1.3124284744262695,-2989.41162109375,,2.446773,1.14,13.004978,5
