timestamp,lapCount,lapTime ms,lapTime str,distance,speed,throttle,brake,gear,RPM,steer,x,y,z,description,,timestamp,lapCount,lapTime ms,lapTime str,distance,speed,throttle,brake,gear,RPM,steer,x,y,z,description
2023-11-28T18:33:26.698902,1,91698,01:31.7,0,86.59360504,0.14509804546833038,0,3,5659.290527,2.9477357864379883,5127.885742,8.902321815490723,-4324.763184,right start,,2023-11-28T18:33:28.237902,1,93237,01:33.2,0,87.28430176,0,0,3,5666.263672,-5.71484375,5094.296875,7.992900848388672,-4308.453613,end SlightCurve
2023-11-28T18:33:31.340902,1,96340,01:36.3,0,78.68116760253906,0,0,3,5114.703613,-5.369240761,5032.766113,6.199341773986816,-4272.285156,left start,,2023-11-28T18:33:33.438902,1,98438,01:38.4,0,74.99005126953125,0.11372549086809158,0,3,4892,-0.989746094,4995.916504,5.296430587768555,-4247.412109,end SlightCurve
2023-11-28T18:33:39.270902,1,104270,01:44.3,0,74.32088470458984,0.090196081,0,3,4840.032715,1.9802165031433105,4891.828125,4.707358360290527,-4180.192383,right start,,2023-11-28T18:33:41.444902,1,106444,01:46.4,0,72.06595611572266,0.078431375,0,3,4696,0.4371669888496399,4853.972656,4.648390293121338,-4157.358887,end
2023-11-28T18:33:47.768902,1,112768,01:52.8,0,70.66126251220703,0.062745102,0,3,4600,-3.283203125,4745.71582,4.705702304840088,-4085.298828,left start,,2023-11-28T18:33:49.436902,1,114436,01:54.4,0,68.29658508300781,0.070588239,0,3,4452,4.572361946105957,4720.011719,4.704183578491211,-4065.946045,end
2023-11-28T18:33:56.885902,1,121885,02:01.9,0,68.97833251953125,0.20122089982032776,0,3,4521.245117,2.9098427295684814,4603.779297,5.095113277435303,-3988.997314,right start,,2023-11-28T18:33:58.530902,1,123530,02:03.5,0,74.10673522949219,0.18431372940540314,0,3,4856,-4.453125,4575.41748,5.138911724090576,-3972.502441,end
2023-11-28T18:34:08.703902,1,133703,02:13.7,0,69.46695709228516,0.059510488,0,3,4524,-1.754882813,4395.693848,5.228661060333252,-3853.012207,left start,,2023-11-28T18:34:11.354902,1,136354,02:16.4,0,72.57017517089844,0.20000000298023224,0,3,4760,3.05859375,4353.916504,5.224346160888672,-3822.921631,end
2023-11-28T18:34:18.691902,1,143691,02:23.7,0,80.36930084228516,0.2078431397676468,0,3,5272.253418,4.4005632400512695,4222.910156,5.2952728271484375,-3736.157227,right start,,2023-11-28T18:34:20.126902,1,145126,02:25.1,0,83.81781768798828,0.1764705926179886,0,3,5484,-5.998486042,4194.54248,5.338210105895996,-3719.667725,end
2023-11-28T18:34:29.874902,1,154874,02:34.9,0,71.13448333740234,0.19607843458652496,0,3,4664,-4.72265625,4024.705566,5.9178900718688965,-3606.670166,left start,,2023-11-28T18:34:31.559902,1,156559,02:36.6,0,75.26411437988281,0.18907491862773895,0,3,4932,6.74609375,3997.245117,6.372351169586182,-3586.171143,end
2023-11-28T18:34:36.355902,1,161355,02:41.4,0,70.34741211,0.18431372940540314,0,3,4610.402832,3.599609375,3917.477294921875,8.526595115661621,-3533.423096,right start,,2023-11-28T18:34:38.022902,1,163022,02:43.0,0,72.42882537841797,0.19607843458652496,0,3,4751.005371,-7.444211006,3888.911133,9.44660759,-3516.754639,end
2023-11-28T18:34:45.120902,1,170120,02:50.1,0,78.36899567,0.125490203,0,3,5116,-2.520782232,3759.728271484375,12.55806827545166,-3430.786865,left start,,2023-11-28T18:34:47.524902,1,172524,02:52.5,0,78.94545746,0.19607843458652496,0,3,5172.821289,0.764648438,3717.358887,13.042048454284668,-3400.407715,end
