lapCount,lapTime ms,lapTime str,distance,speed,throttle,brake,gear,RPM,steer,x,y,z,description,,,,,,,,,,,,,,,
1,278796,04:38.8,0,101.13433837890625,0,0,4,4552,7.6015625,2263.413818359375,-0.994401753,-2375.874268,left start,,1,281222,04:41.2,0,50.96702957,0,0,3,3320.101563,-3.184235573,2224.696533203125,-2.278360128,-2343.693115,end konogyo nashi
1,290100,04:50.1,0,86.60947418,0.3176470696926117,0,3,5734.17041,-1.709960938,2085.608642578125,-9.769112587,-2222.437988,left start,,1,291958,04:52.0,0,101.38674926757812,0.074509807,0,3,6592,2.923828125,2049.695556640625,-11.76699924,-2188.881836,end
1,308793,05:08.8,0,95.80652618408203,0.21976326406002045,0,4,4340,-6.273412704,1691.425781,-19.73320007,-1880.15686,right start,,1,309983,05:10.0,0,100.43770599365234,0.30588236451148987,0,4,4577.524902,-3.373046875,1665.815185546875,-19.63304138,-1860.489624,end
1,322260,05:22.3,0,101.47101593017578,0,0,4,4572,-1.431871891,1384.5457763671875,-14.8121891,-1617.615356,left start,,1,323428,05:23.4,0,97.47136688232422,0,0,4,4389.122559,4.09375,1361.400391,-14.00117302,-1595.127563,end
1,327790,05:27.8,0,83.36445617675781,0,0,4,3759.038574,2.712153911590576,1279.6741943359375,-11.08318806,-1522.565918,left start,,1,332001,05:32.0,0,68.52928924560547,0,0,3,4455.04541,0.224975586,1211.0308837890625,-8.706285477,-1465.384766,end konogyo nashi
1,334572,05:34.6,0,74.94422912597656,0.43529412150382996,0,3,5019.814453,-1.979492188,1175.868896484375,-7.426158905,-1432.981689,left start,,1,336183,05:36.2,0,93.16254425048828,0.2701084315776825,0,3,6132,2.5497162342071533,1148.422852,-6.449197292,-1406.767212,end Curve chokuzen
1,346849,05:46.8,0,96.60025787353516,0.19243934750556946,0,4,4376,-2.033145189,978.8916016,-1.687505007,-1172.460938,right start,,1,347744,05:47.7,0,100.08699035644531,0.32156863808631897,0,4,4570.966309,-8.273882866,968.9248657226562,-1.543554425,-1150.22168,end Curve
1,358944,05:58.9,0,90.93685150146484,0.3742820918560028,0,4,4157.767578,2.69921875,938.6002197265625,-0.784986436,-850.5697021,right start,,1,360519,06:00.5,0,106.49168395996094,0.2728148102760315,0,4,4842.270996,-3.90303278,936.4749755859375,-0.918268681,-807.3032227,end
1,373303,06:13.3,0,104.9499282836914,0.18700510263442993,0,4,4744,-2.833984375,936.9522705078125,4.8819780349731445,-402.7593994,left start,,1,374908,06:14.9,0,115.46034240722656,0.45098039507865906,0,4,5298.729492,1.6173357963562012,940.8141479492188,5.813267707824707,-354.3326111,end SlightCurve
1,387754,06:27.8,0,96.86200714111328,0.11372549086809158,0,4,4376,3.869140625,945.7111206054688,6.095651626586914,28.641632080078125,right start,,1,389559,06:29.6,0,103.51148986816406,0.3686274588108063,0,4,4733.80957,-3.128117323,940.6635742,5.893181324005127,77.80935668945312,end SlightCurve
