2023-12-06T16:16:24.485343,r, R:1 L:0 X:0 c:0
2023-12-06T16:16:40.786671,l, R:1 L:1 X:0 c:0
2023-12-06T16:17:24.230529,l, R:1 L:2 X:0 c:0
2023-12-06T16:17:30.165046,r, R:2 L:2 X:0 c:0
2023-12-06T16:17:34.030288,r, R:3 L:2 X:0 c:0
2023-12-06T16:18:10.868344,l, R:3 L:3 X:0 c:0
2023-12-06T16:18:53.866572,r, R:4 L:3 X:0 c:0
2023-12-06T16:19:00.909548,l, R:4 L:4 X:0 c:0
2023-12-06T16:19:08.907412,r, R:5 L:4 X:0 c:0
2023-12-06T16:19:10.910149,l, R:5 L:5 X:0 c:0
2023-12-06T16:19:36.154639,l, R:5 L:6 X:0 c:0
2023-12-06T16:19:58.270236,r, R:6 L:6 X:0 c:0
2023-12-06T16:20:10.060523,l, R:6 L:7 X:0 c:0
2023-12-06T16:20:19.389239,r, R:7 L:7 X:0 c:0
2023-12-06T16:20:27.125262,l, R:7 L:8 X:0 c:0
2023-12-06T16:20:35.117913,r, R:8 L:8 X:0 c:0
2023-12-06T16:20:44.512911,x, R:8 L:8 X:1 c:0
2023-12-06T16:20:58.987032,c, R:8 L:8 X:1 c:1
2023-12-06T16:21:29.728261,l, R:8 L:9 X:1 c:1
2023-12-06T16:21:47.867533,r, R:9 L:9 X:1 c:1
2023-12-06T16:21:59.570863,c, R:9 L:9 X:1 c:2
2023-12-06T16:22:28.970592,r, R:10 L:9 X:1 c:2
2023-12-06T16:22:37.688404,l, R:10 L:10 X:1 c:2
2023-12-06T16:23:01.146257,c, R:10 L:10 X:1 c:3
2023-12-06T16:23:17.826202,c, R:10 L:10 X:1 c:4
2023-12-06T16:23:41.135794,r, R:11 L:10 X:1 c:4
2023-12-06T16:23:55.371190,l, R:11 L:11 X:1 c:4
2023-12-06T16:25:19.000572,r, R:12 L:11 X:1 c:4
2023-12-06T16:25:54.459231,l, R:12 L:12 X:1 c:4
