Time Stamp,2023-11-20T17:01:34.312614,Pin,13,Mode,1,left off
Time Stamp,2023-11-20T17:01:42.663923,Pin,12,Mode,1,right on
Time Stamp,2023-11-20T17:01:52.792892,Pin,12,Mode,1,right on
Time Stamp,2023-11-20T17:01:52.894417,Pin,12,Mode,1,right off
Time Stamp,2023-11-20T17:01:57.904109,Pin,13,Mode,1,left on
Time Stamp,2023-11-20T17:01:58.005684,Pin,13,Mode,1,left on
Time Stamp,2023-11-20T17:02:12.800124,Pin,13,Mode,1,left off
Time Stamp,2023-11-20T17:02:31.464747,Pin,12,Mode,1,right on
Time Stamp,2023-11-20T17:02:31.566082,Pin,12,Mode,1,right on
Time Stamp,2023-11-20T17:02:55.248221,Pin,12,Mode,1,right off
Time Stamp,2023-11-20T17:03:06.007576,Pin,13,Mode,3,left on
Time Stamp,2023-11-20T17:03:06.278339,Pin,13,Mode,3,left on
Time Stamp,2023-11-20T17:03:08.551199,Pin,13,Mode,3,left off
Time Stamp,2023-11-20T17:03:08.651895,Pin,12,Mode,3,right off
Time Stamp,2023-11-20T17:03:12.900637,Pin,12,Mode,3,right on
Time Stamp,2023-11-20T17:03:13.126034,Pin,12,Mode,3,right off
Time Stamp,2023-11-20T17:04:27.832221,Pin,13,Mode,3,left on
Time Stamp,2023-11-20T17:04:27.932841,Pin,13,Mode,3,left on
Time Stamp,2023-11-20T17:04:29.580782,Pin,13,Mode,3,left off
Time Stamp,2023-11-20T17:04:29.682575,Pin,12,Mode,3,right off
Time Stamp,2023-11-20T17:04:38.350003,Pin,12,Mode,3,right on
Time Stamp,2023-11-20T17:04:44.415977,Pin,12,Mode,3,right on
Time Stamp,2023-11-20T17:04:44.517557,Pin,12,Mode,3,right off
Time Stamp,2023-11-20T17:05:13.609772,Pin,13,Mode,3,left on
Time Stamp,2023-11-20T17:05:13.855764,Pin,13,Mode,3,left off
Time Stamp,2023-11-20T17:05:46.535717,Pin,12,Mode,3,right on
Time Stamp,2023-11-20T17:05:46.687130,Pin,12,Mode,3,right off
Time Stamp,2023-11-20T17:06:08.701637,Pin,13,Mode,3,left on
Time Stamp,2023-11-20T17:06:08.802540,Pin,13,Mode,3,left on
Time Stamp,2023-11-20T17:06:12.858562,Pin,13,Mode,3,left off
Time Stamp,2023-11-20T17:06:32.079674,Pin,12,Mode,3,right on
Time Stamp,2023-11-20T17:06:32.317379,Pin,12,Mode,3,right off
Time Stamp,2023-11-20T17:06:46.013457,Pin,13,Mode,5,left on
Time Stamp,2023-11-20T17:06:46.197904,Pin,13,Mode,5,left off
Time Stamp,2023-11-20T17:06:58.263557,Pin,13,Mode,5,left on
Time Stamp,2023-11-20T17:06:58.443877,Pin,13,Mode,5,left off
Time Stamp,2023-11-20T17:07:05.496848,Pin,12,Mode,5,right on
Time Stamp,2023-11-20T17:07:06.717454,Pin,12,Mode,5,right on
Time Stamp,2023-11-20T17:07:06.818294,Pin,12,Mode,5,right off
Time Stamp,2023-11-20T17:07:13.278490,Pin,12,Mode,5,right on
Time Stamp,2023-11-20T17:07:13.389504,Pin,12,Mode,5,right off
Time Stamp,2023-11-20T17:07:20.298693,Pin,13,Mode,5,left on
Time Stamp,2023-11-20T17:07:20.474672,Pin,13,Mode,5,left off
Time Stamp,2023-11-20T17:07:32.385483,Pin,12,Mode,1,right on
Time Stamp,2023-11-20T17:07:35.575569,Pin,12,Mode,1,right off
Time Stamp,2023-11-20T17:07:38.832082,Pin,13,Mode,1,left on
Time Stamp,2023-11-20T17:07:40.560413,Pin,13,Mode,1,left off
