2023-11-29T15:40:00.740042,x, R:0 L:0 X:1
2023-11-29T15:40:08.138565,l, R:0 L:1 X:1
2023-11-29T15:40:15.921650,r, R:1 L:1 X:1
2023-11-29T15:40:21.077802,x, R:1 L:1 X:2
2023-11-29T15:40:31.026613,r, R:2 L:1 X:2
2023-11-29T15:40:36.594437,l, R:2 L:2 X:2
2023-11-29T15:41:03.148963,r, R:3 L:2 X:2
2023-11-29T15:41:09.345034,l, R:3 L:3 X:2
2023-11-29T15:41:14.482418,x, R:3 L:3 X:3
2023-11-29T15:41:22.145764,x, R:3 L:3 X:4
2023-11-29T15:41:43.519212,l, R:3 L:4 X:4
2023-11-29T15:41:48.747114,x, R:3 L:4 X:5
2023-11-29T15:41:56.658527,l, R:3 L:5 X:5
2023-11-29T15:42:15.191562,r, R:4 L:5 X:5
2023-11-29T15:42:15.306383,l, R:4 L:6 X:5
2023-11-29T15:42:19.990782,r, R:5 L:6 X:5
2023-11-29T15:42:35.744952,r, R:6 L:6 X:5
2023-11-29T15:42:40.987850,l, R:6 L:7 X:5
2023-11-29T15:43:02.759190,r, R:7 L:7 X:5
2023-11-29T15:43:10.182536,l, R:7 L:8 X:5
2023-11-29T15:43:10.266693,l, R:7 L:9 X:5
2023-11-29T15:43:10.403316,l, R:7 L:10 X:5
2023-11-29T15:43:10.529880,l, R:7 L:11 X:5
2023-11-29T15:43:10.655816,l, R:7 L:12 X:5
2023-11-29T15:43:10.782477,l, R:7 L:13 X:5
2023-11-29T15:43:11.234793,r, R:8 L:13 X:5
2023-11-29T15:43:14.966973,l, R:8 L:14 X:5
2023-11-29T15:43:32.376963,r, R:9 L:14 X:5
2023-11-29T15:43:42.401859,x, R:9 L:14 X:6
2023-11-29T15:43:53.961098,x, R:9 L:14 X:7
2023-11-29T15:44:01.176097,x, R:9 L:14 X:8
2023-11-29T15:44:15.051338,r, R:10 L:14 X:8
2023-11-29T15:44:27.586167,l, R:10 L:15 X:8
2023-11-29T15:44:39.296486,r, R:11 L:15 X:8
2023-11-29T15:44:52.213018,x, R:11 L:15 X:9
2023-11-29T15:46:47.994769,x, R:11 L:15 X:10
2023-11-29T15:46:57.658391,x, R:11 L:15 X:11
2023-11-29T15:47:02.791147,x, R:11 L:15 X:12
2023-11-29T15:47:45.777614,r, R:12 L:15 X:12
2023-11-29T15:47:53.244381,l, R:12 L:16 X:12
2023-11-29T15:47:57.920484,r, R:13 L:16 X:12
2023-11-29T15:48:05.810661,l, R:13 L:17 X:12
