timestamp,lapCount,lapTime ms,lapTime str,distance,speed,throttle,brake,gear,RPM,steer,x,y,z,description,,timestamp,lapCount,lapTime ms,lapTime str,distance,speed,throttle,brake,gear,RPM,steer,x,y,z,description
2023-11-09T11:16:56.413848,1,214795,00:03:34.794999,0.0,84.7330093383789,0.25882354378700256,0.0,3,5577.96142578125,2.564453125,5213.92529296875,11.331022262573242,-4368.78125,right start,,2023-11-09T11:16:58.244848,1,216626,00:03:36.626000,0.0,86.60010528564453,0.0,0.0,3,5620.0,-4.920018672943115,5173.1572265625,10.237110137939453,-4350.71240234375,end NoCar
2023-11-09T11:18:09.402848,1,287784,00:04:47.783999,0.0,73.7035903930664,0.0,0.0,3,4788.0,-2.032454252243042,3826.68701171875,11.239653587341309,-3475.0458984375,left start,,2023-11-09T11:18:10.319848,1,288701,00:04:48.701000,0.0,70.31907653808594,0.0,0.0,3,4569.65380859375,9.9375,3812.470458984375,11.568123817443848,-3463.453857421875,end
2023-11-09T11:18:25.955848,1,304337,00:05:04.336999,0.0,74.43891143798828,0.062745101749897,0.0,3,4848.0,7.207134246826172,3533.939208984375,12.223028182983398,-3278.833251953125,right start,,2023-11-09T11:18:27.291848,1,305673,00:05:05.673000,0.0,73.58324432373047,0.22745098173618317,0.0,3,4828.25830078125,-5.578125,3510.131103515625,11.815268516540527,-3265.352294921875,end
2023-11-09T11:19:24.841848,1,363223,00:06:03.223000,0.0,95.0234146118164,0.0,0.0,4,4280.0,-0.3584398627281189,2232.2373046875,-2.034526824951172,-2344.115478515625,left start,,2023-11-09T11:19:25.737848,1,364119,00:06:04.119000,0.0,94.02830505371094,0.0,0.0,4,4236.0,5.107285976409912,2215.711669921875,-2.98837947845459,-2327.36474609375,end
2023-11-09T11:19:36.363848,1,374745,00:06:14.745000,0.0,65.42912292480469,0.0,0.0,3,4260.0,10.4375,2032.954833984375,-12.777091026306152,-2170.106689453125,right start,,2023-11-09T11:19:37.336848,1,375718,00:06:15.718000,0.0,64.03943634033203,0.0,0.0,3,4165.1259765625,-9.21875,2018.5125732421875,-13.486788749694824,-2160.240478515625,end
2023-11-09T11:20:09.057848,1,407439,00:06:47.439000,0.0,78.8739242553711,0.0,0.09803921729326248,4,3546.395263671875,5.415677070617676,1475.0767822265625,-16.826417922973633,-1693.4166259765625,right start,,2023-11-09T11:20:10.307848,1,408689,00:06:48.689000,0.0,68.92943572998047,0.0,0.0,3,4480.8544921875,-8.86785888671875,1454.4530029296875,-16.43589973449707,-1678.26904296875,end
2023-11-09T11:21:15.668848,1,474050,00:07:54.050000,0.0,95.82572174072266,0.0,0.0,4,4316.0,-1.1594282388687134,938.8974609375,5.76171875,-357.01495361328125,left start,,2023-11-09T11:21:16.527848,1,474909,00:07:54.908999,0.0,93.31890869140625,0.0,0.0,4,4204.0,6.066389560699463,941.8029174804688,6.093054294586182,-334.64630126953125,end
2023-11-09T11:21:27.196848,1,485578,00:08:05.577999,0.0,89.718505859375,0.0,0.0,4,4044.649658203125,2.2767250537872314,947.7127075195312,6.425376892089844,-55.99970626831055,right start,,2023-11-09T11:21:28.268848,1,486650,00:08:06.649999,0.0,87.41032409667969,0.0,0.0,4,3941.69482421875,-2.564453125,945.6522216796875,6.318351745605469,-29.699806213378906,end
2023-11-09T11:21:47.645848,1,506027,00:08:26.026999,0.0,78.68831634521484,0.0,0.0,4,3550.03076171875,-3.594761848449707,933.5734252929688,5.676665782928467,509.4761047363281,left start,,2023-11-09T11:21:49.031848,1,507413,00:08:27.413000,0.0,74.7440414428711,0.0,0.0,3,4858.55419921875,6.4765625,935.4696044921875,5.763098239898682,539.027099609375,end
2023-11-09T11:23:10.745848,1,589127,00:09:49.126999,0.0,98.55972290039062,0.0,0.0,4,4440.26123046875,7.08009672164917,1166.4471435546875,20.160724639892578,2340.937744140625,right start,,2023-11-09T11:23:11.912848,1,590294,00:09:50.293999,0.0,96.7942886352539,0.5597906112670898,0.0,4,4461.97265625,-6.02734375,1172.963134765625,21.155048370361328,2371.590576171875,end
2023-11-09T11:23:45.840848,1,624222,00:10:24.221999,0.0,90.29661560058594,0.0,0.0,4,4066.743408203125,-6.060743808746338,1627.68212890625,2.8046810626983643,3272.9072265625,left start,,2023-11-09T11:23:46.776848,1,625158,00:10:25.158000,0.0,89.2314682006836,0.0,0.0,4,4024.0,3.5546875,1648.6241455078125,1.9512256383895874,3283.14794921875,end
2023-11-09T11:23:57.568848,1,635950,00:10:35.950000,0.0,112.27886199951172,0.0,0.0,4,5053.953125,3.8179891109466553,1936.3642578125,-10.513304710388184,3446.245361328125,right start,,2023-11-09T11:23:58.556848,1,636938,00:10:36.937999,0.0,109.74735260009766,0.0,0.0,4,4942.40869140625,-3.193359375,1961.9229736328125,-10.883052825927734,3462.85498046875,end
2023-11-09T11:24:30.436848,1,668818,00:11:08.817999,0.0,85.08456420898438,0.20000000298023224,0.0,3,5580.0,-6.97265625,2682.998291015625,-8.727702140808105,3869.2568359375,left start,,2023-11-09T11:24:31.350848,1,669732,00:11:09.731999,0.0,87.24687957763672,0.19607843458652496,0.0,3,5712.0,5.731916427612305,2702.96044921875,-8.797805786132812,3878.2373046875,end
