timestamp,lapCount,lapTime,distance,speed,throttle,brake,gear,RPM,steer,x,y,z
2023-11-09T16:23:43.159163,1,12471,0.5219318270683289,0.0756571963429451,0.0,0.0,0,800.0,1.7999999523162842,5888.7080078125,24.147029876708984,-4650.9765625
2023-11-09T16:23:43.180590,1,12495,0.5219318270683289,0.07684756815433502,0.0,0.0,0,800.0,1.7999999523162842,5888.7080078125,24.147029876708984,-4650.9765625
2023-11-09T16:23:43.202332,1,12516,0.5219318270683289,0.036963269114494324,0.0,0.0,0,800.0,1.7999999523162842,5888.7080078125,24.14703369140625,-4650.9765625
2023-11-09T16:23:43.224364,1,12537,0.5219318270683289,0.14737294614315033,0.0,0.0,0,800.0,1.7999999523162842,5888.7080078125,24.147029876708984,-4650.9765625
2023-11-09T16:23:43.247485,1,12561,0.5219318270683289,0.03884856775403023,0.0,0.0,0,800.0,1.7999999523162842,5888.7080078125,24.147035598754883,-4650.9765625
2023-11-09T16:23:43.269549,1,12582,0.5219318270683289,0.06303957104682922,0.0,0.0,0,800.0,1.7999999523162842,5888.7080078125,24.147045135498047,-4650.9765625
2023-11-09T16:23:43.291319,1,12603,0.5219318270683289,0.013949040323495865,0.0,0.0,0,800.0,1.7999999523162842,5888.7080078125,24.147052764892578,-4650.9765625
2023-11-09T16:23:43.313824,1,12627,0.5219318270683289,0.00852491706609726,0.0,0.0,0,800.0,1.7999999523162842,5888.7080078125,24.147048950195312,-4650.9765625
2023-11-09T16:23:43.336069,1,12648,0.5219318270683289,0.01743965595960617,0.0,0.0,0,800.0,1.7999999523162842,5888.7080078125,24.147050857543945,-4650.9765625
2023-11-09T16:23:43.357925,1,12672,0.5219318270683289,0.0034729260951280594,0.0,0.0,0,800.0,1.7999999523162842,5888.7080078125,24.147050857543945,-4650.9765625
2023-11-09T16:23:43.380140,1,12693,0.5219318270683289,0.0733780786395073,0.0,0.0,0,800.0,1.7999999523162842,5888.70849609375,24.147056579589844,-4650.9765625
2023-11-09T16:23:43.402957,1,12717,0.5219318270683289,0.0052209943532943726,0.0,0.0,0,800.0,1.7999999523162842,5888.7080078125,24.147050857543945,-4650.9765625
2023-11-09T16:23:43.425013,1,12738,0.5219318270683289,0.15909187495708466,0.0,0.0,0,800.0,1.7999999523162842,5888.7080078125,24.147050857543945,-4650.9765625
2023-11-09T16:23:43.447403,1,12762,0.5219318270683289,0.0626077800989151,0.0,0.0,0,800.0,1.7999999523162842,5888.7080078125,24.147050857543945,-4650.9765625
2023-11-09T16:23:43.469535,1,12783,0.5219318270683289,0.014784746803343296,0.0,0.0,0,800.0,1.7999999523162842,5888.7080078125,24.147058486938477,-4650.9765625
2023-11-09T16:23:43.491308,1,12804,0.5219318270683289,0.07246612012386322,0.0,0.0,0,800.0,1.7999999523162842,5888.7080078125,24.147066116333008,-4650.9765625
2023-11-09T16:23:43.514619,1,12828,0.5219318270683289,0.01128446776419878,0.0,0.0,0,800.0,1.7999999523162842,5888.7080078125,24.147066116333008,-4650.9765625
2023-11-09T16:23:43.536581,1,12849,0.5219318270683289,0.0734972283244133,0.0,0.0,0,800.0,1.7999999523162842,5888.7080078125,24.14708137512207,-4650.9765625
2023-11-09T16:23:43.559357,1,12873,0.5219318270683289,0.003324259538203478,0.0,0.0,0,800.0,1.7999999523162842,5888.7080078125,24.147077560424805,-4650.9765625
2023-11-09T16:23:43.579635,1,12894,0.5219318270683289,0.01911843940615654,0.0,0.0,0,800.0,1.7999999523162842,5888.7080078125,24.14708137512207,-4650.9765625
2023-11-09T16:23:43.603047,1,12915,0.5219318270683289,0.018136849626898766,0.0,0.0,0,800.0,1.7999999523162842,5888.7080078125,24.147077560424805,-4650.9765625
2023-11-09T16:23:43.625314,1,12939,0.5219318270683289,0.08190905302762985,0.0,0.0,0,800.0,1.7999999523162842,5888.70849609375,24.147085189819336,-4650.9765625
2023-11-09T16:23:43.647834,1,12960,0.5219318270683289,0.07886718213558197,0.0,0.0,0,800.0,1.7999999523162842,5888.7080078125,24.14708709716797,-4650.9765625
2023-11-09T16:23:43.670100,1,12984,0.5219318270683289,0.008660571649670601,0.0,0.0,0,800.0,1.7999999523162842,5888.7080078125,24.147085189819336,-4650.9765625
2023-11-09T16:23:43.691411,1,13005,0.5219318270683289,0.02540186606347561,0.0,0.0,0,800.0,1.7999999523162842,5888.70849609375,24.14708709716797,-4650.9765625
2023-11-09T16:23:43.714659,1,13029,0.5219318270683289,0.03917139396071434,0.0,0.0,0,800.0,1.7999999523162842,5888.7080078125,24.14708137512207,-4650.9765625
2023-11-09T16:23:43.736328,1,13050,0.5219318270683289,0.06415800005197525,0.0,0.0,0,800.0,1.7999999523162842,5888.7080078125,24.147083282470703,-4650.9765625
2023-11-09T16:23:43.758113,1,13071,0.5219318270683289,0.12373265624046326,0.0,0.0,0,800.0,1.7999999523162842,5888.7080078125,24.147083282470703,-4650.9765625
2023-11-09T16:23:43.779448,1,13095,0.5219318270683289,0.058366045355796814,0.0,0.0,0,800.0,1.7999999523162842,5888.7080078125,24.147083282470703,-4650.9765625
2023-11-09T16:23:43.802966,1,13116,0.5219318270683289,0.11888591945171356,0.0,0.0,0,800.0,1.7999999523162842,5888.7080078125,24.1470890045166,-4650.9765625
2023-11-09T16:23:43.824983,1,13137,0.5219318270683289,0.036804378032684326,0.0,0.0,0,800.0,1.7999999523162842,5888.7080078125,24.1470947265625,-4650.9765625
2023-11-09T16:23:43.847621,1,13161,0.5219318270683289,0.06137102469801903,0.0,0.0,0,800.0,1.7999999523162842,5888.7080078125,24.147092819213867,-4650.9765625
