1.8977664,1.3659000000000001,-0.8748451000000002
1.556537307692308,0.848923076923077,-0.4124510769230769
1.8061794285714285,1.4396428571428572,-0.9627399285714286
1.628412875,1.8248749999999998,-0.31499487500000006
2.0548356428571433,1.1325,-0.34071092857142865
1.9558661999999998,1.5754666666666666,-0.8777140666666665
2.6115925,1.7433571428571426,0.1888736428571429
1.7069462999999998,1.7121,-0.041279599999999986
2.0834885714285716,1.5450000000000002,-0.084556
1.5756776315789471,1.5532105263157896,-0.6794709473684211
1.7544948461538463,1.370923076923077,-0.7707729999999999
